date,publication_date,dosen_kumulativ,personen_erst_kumulativ,personen_voll_kumulativ,personen_min1_kumulativ,personen_zweit_kumulativ,personen_auffr_kumulativ,dosen_biontech_kumulativ,personen_erst_biontech_kumulativ,personen_voll_biontech_kumulativ,personen_min1_biontech_kumulativ,personen_zweit_biontech_kumulativ,personen_auffr_biontech_kumulativ,dosen_moderna_kumulativ,personen_erst_moderna_kumulativ,personen_voll_moderna_kumulativ,personen_min1_moderna_kumulativ,personen_zweit_moderna_kumulativ,personen_auffr_moderna_kumulativ,dosen_astrazeneca_kumulativ,personen_erst_astrazeneca_kumulativ,personen_voll_astrazeneca_kumulativ,personen_min1_astrazeneca_kumulativ,personen_zweit_astrazeneca_kumulativ,personen_auffr_astrazeneca_kumulativ,dosen_janssen_kumulativ,personen_erst_janssen_kumulativ,personen_voll_janssen_kumulativ,personen_min1_janssen_kumulativ,personen_zweit_janssen_kumulativ,personen_auffr_janssen_kumulativ,indikation_alter_dosen,indikation_alter_erst,indikation_alter_voll,indikation_alter_min1,indikation_alter_zweit,indikation_alter_auffr,indikation_beruf_dosen,indikation_beruf_erst,indikation_beruf_voll,indikation_beruf_min1,indikation_beruf_zweit,indikation_beruf_auffr,indikation_medizinisch_dosen,indikation_medizinisch_erst,indikation_medizinisch_voll,indikation_medizinisch_min1,indikation_medizinisch_zweit,indikation_medizinisch_auffr,indikation_pflegeheim_dosen,indikation_pflegeheim_erst,indikation_pflegeheim_voll,indikation_pflegeheim_min1,indikation_pflegeheim_zweit,indikation_pflegeheim_auffr,dosen_differenz_zum_vortag,personen_erst_differenz_zum_vortag,personen_voll_differenz_zum_vortag,personen_min1_differenz_zum_vortag,personen_zweit_differenz_zum_vortag,personen_auffr_differenz_zum_vortag,impf_quote_dosen,impf_quote_erst,impf_quote_voll,impf_quote_min1,impf_quote_zweit,impf_quote_auffr,impf_inzidenz_dosen,impf_inzidenz_erst,impf_inzidenz_voll,impf_inzidenz_min1,impf_inzidenz_zweit,impf_inzidenz_auffr,dosen_kumulativ_alter_unter12,personen_erst_kumulativ_alter_unter12,personen_voll_kumulativ_alter_unter12,personen_min1_kumulativ_alter_unter12,personen_zweit_kumulativ_alter_unter12,personen_auffr_kumulativ_alter_unter12,impf_quote_dosen_alter_unter12,impf_quote_erst_alter_unter12,impf_quote_voll_alter_unter12,impf_quote_min1_alter_unter12,impf_quote_zweit_alter_unter12,impf_quote_auffr_alter_unter12,impf_inzidenz_dosen_alter_unter12,impf_inzidenz_erst_alter_unter12,impf_inzidenz_voll_alter_unter12,impf_inzidenz_min1_alter_unter12,impf_inzidenz_zweit_alter_unter12,impf_inzidenz_auffr_alter_unter12,dosen_kumulativ_alter_12bis17,personen_erst_kumulativ_alter_12bis17,personen_voll_kumulativ_alter_12bis17,personen_min1_kumulativ_alter_12bis17,personen_zweit_kumulativ_alter_12bis17,personen_auffr_kumulativ_alter_12bis17,impf_quote_dosen_alter_12bis17,impf_quote_erst_alter_12bis17,impf_quote_voll_alter_12bis17,impf_quote_min1_alter_12bis17,impf_quote_zweit_alter_12bis17,impf_quote_auffr_alter_12bis17,impf_inzidenz_dosen_alter_12bis17,impf_inzidenz_erst_alter_12bis17,impf_inzidenz_voll_alter_12bis17,impf_inzidenz_min1_alter_12bis17,impf_inzidenz_zweit_alter_12bis17,impf_inzidenz_auffr_alter_12bis17,dosen_kumulativ_alter_unter18,personen_erst_kumulativ_alter_unter18,personen_voll_kumulativ_alter_unter18,personen_min1_kumulativ_alter_unter18,personen_zweit_kumulativ_alter_unter18,personen_auffr_kumulativ_alter_unter18,impf_quote_dosen_alter_unter18,impf_quote_erst_alter_unter18,impf_quote_voll_alter_unter18,impf_quote_min1_alter_unter18,impf_quote_zweit_alter_unter18,impf_quote_auffr_alter_unter18,impf_inzidenz_dosen_alter_unter18,impf_inzidenz_erst_alter_unter18,impf_inzidenz_voll_alter_unter18,impf_inzidenz_min1_alter_unter18,impf_inzidenz_zweit_alter_unter18,impf_inzidenz_auffr_alter_unter18,dosen_kumulativ_alter_18bis59,personen_erst_kumulativ_alter_18bis59,personen_voll_kumulativ_alter_18bis59,personen_min1_kumulativ_alter_18bis59,personen_zweit_kumulativ_alter_18bis59,personen_auffr_kumulativ_alter_18bis59,impf_quote_dosen_alter_18bis59,impf_quote_erst_alter_18bis59,impf_quote_voll_alter_18bis59,impf_quote_min1_alter_18bis59,impf_quote_zweit_alter_18bis59,impf_quote_auffr_alter_18bis59,impf_inzidenz_dosen_alter_18bis59,impf_inzidenz_erst_alter_18bis59,impf_inzidenz_voll_alter_18bis59,impf_inzidenz_min1_alter_18bis59,impf_inzidenz_zweit_alter_18bis59,impf_inzidenz_auffr_alter_18bis59,dosen_kumulativ_alter_60plus,personen_erst_kumulativ_alter_60plus,personen_voll_kumulativ_alter_60plus,personen_min1_kumulativ_alter_60plus,personen_zweit_kumulativ_alter_60plus,personen_auffr_kumulativ_alter_60plus,impf_quote_dosen_alter_60plus,impf_quote_erst_alter_60plus,impf_quote_voll_alter_60plus,impf_quote_min1_alter_60plus,impf_quote_zweit_alter_60plus,impf_quote_auffr_alter_60plus,impf_inzidenz_dosen_alter_60plus,impf_inzidenz_erst_alter_60plus,impf_inzidenz_voll_alter_60plus,impf_inzidenz_min1_alter_60plus,impf_inzidenz_zweit_alter_60plus,impf_inzidenz_auffr_alter_60plus
2021-10-07,2021-10-08 08:00,108804510,53689028,54143694,56911049,50921673,971788,83193779,39983483,42275715,39983483,42275715,934581,9691839,4466411,5189042,4466411,5189042,36386,12696147,9239134,3456916,9239134,3456916,97,3222745,0,3222021,3222021,0,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,58632,93333,50154,130.8,64.6,65.1,68.4,61.2,1.2,1308.5,645.6,651.1,684.4,612.4,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,71,,,,,,,,,,,,,,,,,84.6,86.4,,,,,,,,
2021-10-10,2021-10-11 08:00,109044503,53758595,54264564,56991542,51031617,1021344,83414165,40050059,42381697,40050059,42381697,982409,9699013,4468217,5192688,4468217,5192688,38108,12697649,9240319,3457232,9240319,3457232,98,3233676,0,3232947,3232947,0,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,5867,7205,2267,131.1,64.6,65.3,68.5,61.4,1.2,1311.3,646.5,652.6,685.4,613.7,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,37,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1,71.1,,,,,,,,,,,,,,,,,84.6,86.4,,,,,,,,
2021-10-11,2021-10-12 08:00,109141510,53785290,54312032,57022688,51074634,1044188,83502832,40075612,42422941,40075612,42422941,1004279,9702398,4469030,5194298,4469030,5194298,39070,12698142,9240648,3457395,9240648,3457395,99,3238138,0,3237398,3237398,0,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,26587,38909,22133,131.3,64.7,65.3,68.6,61.4,1.3,1312.5,646.8,653.1,685.7,614.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,71.1,,,,,,,,,,,,,,,,,84.7,86.4,,,,,,,,
2021-10-12,2021-10-13 08:00,109319623,53831133,54395005,57073537,51152601,1093485,83669980,40119995,42498547,40119995,42498547,1051438,9707557,4470043,5196309,4470043,5196309,41205,12698940,9241095,3457745,9241095,3457745,100,3243146,0,3242404,3242404,0,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,46980,75039,47992,131.5,64.7,65.4,68.6,61.5,1.3,1314.6,647.4,654.1,686.4,615.1,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,71.2,,,,,,,,,,,,,,,,,84.7,86.5,,,,,,,,
2021-10-13,2021-10-14 08:00,109521772,53880672,54486100,57128110,51238662,1155000,83861935,40168557,42582210,40168557,42582210,1111168,9712443,4470947,5198522,4470947,5198522,42974,12699199,9241168,3457930,9241168,3457930,101,3248195,0,3247438,3247438,0,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,51229,84210,59668,131.7,64.8,65.5,68.7,61.6,1.4,1317.1,648,655.2,687,616.2,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,71.3,,,,,,,,,,,,,,,,,84.8,86.5,,,,,,,,
2021-10-14,2021-10-15 08:00,109725662,53930488,54579415,57182706,51327197,1215759,84055393,40217197,42668073,40217197,42668073,1170123,9717822,4471957,5201092,4471957,5201092,44773,12699468,9241334,3458032,9241334,3458032,102,3252979,0,3252218,3252218,0,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,51494,86222,59004,132,64.9,65.6,68.8,61.7,1.5,1319.5,648.6,656.4,687.7,617.2,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6,71.4,,,,,,,,,,,,,,,,,84.8,86.5,,,,,,,,
2021-10-17,2021-10-18 08:00,109946106,53989164,54685649,57250155,51424658,1271293,84256898,40273871,42760132,40273871,42760132,1222895,9727535,4473754,5206258,4473754,5206258,47523,12699915,9241539,3458268,9241539,3458268,108,3261758,0,3260991,3260991,0,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254,7044,3185,132.2,64.9,65.8,68.8,61.8,1.5,1322.2,649.3,657.6,688.5,618.4,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8,71.5,,,,,,,,,,,,,,,,,84.8,86.5,,,,,,,,
2021-10-18,2021-10-19 08:00,110042256,54014572,54727282,57279438,51462416,1300402,84342129,40296447,42795290,40296447,42795290,1250392,9734470,4476557,5208779,4476557,5208779,49134,12700023,9241568,3458347,9241568,3458347,108,3265634,0,3264866,3264866,0,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,22277,33122,26654,132.3,65,65.8,68.9,61.9,1.6,1323.3,649.6,658.1,688.8,618.9,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9,71.5,,,,,,,,,,,,,,,,,84.9,86.5,,,,,,,,
2021-10-19,2021-10-20 08:00,110223043,54057656,54807710,57326792,51538574,1357677,84513509,40338519,42869347,40338519,42869347,1305643,9739364,4477506,5210705,4477506,5210705,51153,12700260,9241631,3458522,9241631,3458522,107,3269910,0,3269136,3269136,0,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,42099,70465,55224,132.6,65,65.9,68.9,62,1.6,1325.5,650.1,659.1,689.4,619.8,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,71.6,,,,,,,,,,,,,,,,,84.9,86.5,,,,,,,,
2021-10-20,2021-10-21 08:00,110432440,54105242,54896523,57379610,51622155,1430675,84712908,40385220,42951143,40385220,42951143,1376545,9743944,4478363,5212353,4478363,5212353,53228,12700428,9241659,3458659,9241659,3458659,110,3275160,0,3274368,3274368,0,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,44836,77369,69532,132.8,65.1,66,69,62.1,1.7,1328,650.7,660.2,690,620.8,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1,71.7,,,,,,,,,,,,,,,,,84.9,86.6,,,,,,,,
2021-10-21,2021-10-22 08:00,110631314,54149510,54978603,57428018,51700095,1503201,84902974,40428561,43027368,40428561,43027368,1447045,9748391,4479258,5213893,4479258,5213893,55240,12700635,9241691,3458834,9241691,3458834,110,3279314,0,3278508,3278508,0,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,45925,76513,70226,133,65.1,66.1,69.1,62.2,1.8,1330.4,651.2,661.2,690.6,621.7,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,71.7,,,,,,,,,,,,,,,,,85,86.6,,,,,,,,
2021-10-24,2021-10-25 08:00,110840177,54201131,55068845,57486710,51783266,1570201,85096281,40478454,43106698,40478454,43106698,1511129,9756528,4480944,5217470,4480944,5217470,58114,12700945,9241733,3459098,9241733,3459098,114,3286423,0,3285579,3285579,0,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,4011,5197,3407,133.3,65.2,66.2,69.1,62.3,1.9,1332.9,651.8,662.2,691.3,622.7,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4,71.8,,,,,,,,,,,,,,,,,85,86.6,,,,,,,,
2021-10-25,2021-10-26 08:00,110950353,54226909,55111822,57515720,51823011,1611622,85198956,40503125,43144906,40503125,43144906,1550925,9760028,4481479,5218846,4481479,5218846,59703,12701679,9242305,3459259,9242305,3459259,115,3289690,0,3288811,3288811,0,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,24602,35893,35576,133.4,65.2,66.3,69.2,62.3,1.9,1334.3,652.1,662.8,691.7,623.2,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,71.9,,,,,,,,,,,,,,,,,85,86.6,,,,,,,,
2021-10-26,2021-10-27 08:00,111159129,54269809,55191607,57562198,51899218,1697713,85398971,40544960,43219643,40544960,43219643,1634368,9764700,4482179,5220186,4482179,5220186,62335,12702175,9242670,3459389,9242670,3459389,116,3293283,0,3292389,3292389,0,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,39987,71141,81276,133.7,65.3,66.4,69.2,62.4,2,1336.8,652.6,663.7,692.2,624.1,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6,72,,,,,,,,,,,,,,,,,85.1,86.6,,,,,,,,
2021-10-27,2021-10-28 08:00,111396022,54313870,55276225,57609928,51980167,1805927,85626154,40588293,43298797,40588293,43298797,1739064,9770782,4483003,5221935,4483003,5221935,65844,12702127,9242574,3459435,9242574,3459435,118,3296959,0,3296058,3296058,0,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,43664,77771,102426,134,65.3,66.5,69.3,62.5,2.2,1339.6,653.2,664.7,692.8,625.1,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7,72,,,,,,,,,,,,,,,,,85.1,86.7,,,,,,,,
2021-10-28,2021-10-29 08:00,111685026,54365275,55387104,57665432,52086947,1932647,85902224,40637813,43403082,40637813,43403082,1861329,9777942,4483724,5223952,4483724,5223952,70266,12703773,9243738,3459913,9243738,3459913,122,3301087,0,3300157,3300157,0,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,46792,78153,107155,134.3,65.4,66.6,69.3,62.6,2.3,1343.1,653.8,666.1,693.5,626.4,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,72.1,,,,,,,,,,,,,,,,,85.2,86.7,,,,,,,,
2021-10-31,2021-11-01 08:00,111949073,54420714,55478597,57727042,52172269,2049762,86148792,40691102,43485085,40691102,43485085,1972605,9788280,4485210,5226988,4485210,5226988,76082,12704725,9244402,3460196,9244402,3460196,127,3307276,0,3306328,3306328,0,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,3745,4331,5467,134.6,65.4,66.7,69.4,62.7,2.5,1346.3,654.4,667.2,694.2,627.4,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,72.2,,,,,,,,,,,,,,,,,85.3,86.7,,,,,,,,
2021-11-01,2021-11-02 08:00,112022911,54434978,55501328,57742992,52193314,2086605,86216512,40704708,43504949,40704708,43504949,2006855,9792475,4485684,5228120,4485684,5228120,78671,12704960,9244586,3460245,9244586,3460245,129,3308964,0,3308014,3308014,0,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,12103,17499,28557,134.7,65.5,66.7,69.4,62.8,2.5,1347.2,654.6,667.4,694.4,627.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,46.3,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1,72.2,,1.2,,,,,,,,,,,,,,,85.3,86.7,,6.3,,,,,,
2021-11-02,2021-11-03 08:00,112237357,54471577,55566259,57782304,52255532,2199521,86421754,40740241,43565744,40740241,43565744,2115769,9798351,4486347,5229373,4486347,5229373,82631,12705535,9244989,3460415,9244989,3460415,131,3311717,0,3310727,3310727,0,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,33648,56829,105683,135,65.5,66.8,69.5,62.8,2.6,1349.7,655.1,668.2,694.9,628.4,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,46.5,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,72.3,,1.3,,,,,,,,,,,,,,,85.3,86.7,,6.7,,,,,,
2021-11-03,2021-11-04 08:00,112530363,54521128,55647310,57835987,52332451,2361925,86698922,40787276,43639514,40787276,43639514,2272132,9807726,4487573,5231497,4487573,5231497,88656,12707861,9246279,3461440,9246279,3461440,142,3315854,0,3314859,3314859,0,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,47635,70715,152135,135.3,65.6,66.9,69.6,62.9,2.8,1353.3,655.7,669.2,695.5,629.3,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2,46.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3,72.4,,1.4,,,,,,,,,,,,,,,85.4,86.8,,7.2,,,,,,
2021-11-04,2021-11-05 08:00,112823807,54567827,55724473,57886200,52406100,2531507,86981029,40833056,43711626,40833056,43711626,2436347,9815290,4488385,5232889,4488385,5232889,94016,12708116,9246386,3461585,9246386,3461585,145,3319372,0,3318373,3318373,0,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,47128,71294,160357,135.7,65.6,67,69.6,63,3,1356.8,656.2,670.1,696.1,630.2,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,47,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,72.4,,1.5,,,,,,,,,,,,,,,85.4,86.8,,7.7,,,,,,
2021-11-07,2021-11-08 08:00,113164222,54627947,55810095,57954075,52483967,2726180,87298220,40891248,43786579,40891248,43786579,2620393,9830513,4490267,5235667,4490267,5235667,104579,12708321,9246432,3461721,9246432,3461721,168,3327168,0,3326128,3326128,0,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,6837,6156,13943,136.1,65.7,67.1,69.7,63.1,3.3,1360.9,656.9,671.2,696.9,631.2,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,47.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,72.5,,1.6,,,,,,,,,,,,,,,85.5,86.8,,8.2,,,,,,
2021-11-08,2021-11-09 08:00,113339981,54657360,55851774,57986934,52522200,2830847,87463625,40919679,43823373,40919679,43823373,2720573,9836851,4490811,5236990,4490811,5236990,109050,12708877,9246870,3461837,9246870,3461837,170,3330628,0,3329574,3329574,0,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,26802,32035,92884,136.3,65.7,67.2,69.7,63.2,3.4,1363,657.3,671.7,697.3,631.6,34,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,47.4,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,72.6,,1.7,,,,,,,,,,,,,,,85.5,86.8,,8.5,,,,,,
2021-11-09,2021-11-10 08:00,113672633,54709246,55925630,58043550,52591326,3037757,87781774,40970047,43891059,40970047,43891059,2920668,9845601,4491590,5238164,4491590,5238164,115847,12709893,9247609,3462103,9247609,3462103,181,3335365,0,3334304,3334304,0,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,50728,64795,196899,136.7,65.8,67.3,69.8,63.2,3.7,1367,657.9,672.5,698,632.4,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,47.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7,72.7,,1.8,,,,,,,,,,,,,,,85.5,86.8,,9.1,,,,,,
2021-11-10,2021-11-11 08:00,114067035,54764665,56002360,58103317,52663708,3300010,88161191,41024366,43962012,41024366,43962012,3174813,9855717,4492435,5239336,4492435,5239336,123946,12710413,9247864,3462360,9247864,3462360,189,3339714,0,3338652,3338652,0,1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,53734,67425,246430,137.2,65.9,67.3,69.9,63.3,4,1371.7,658.6,673.5,698.7,633.3,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4,48,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,72.7,,2,,,,,,,,,,,,,,,85.6,86.9,,9.9,,,,,,
2021-11-11,2021-11-12 08:00,114470642,54824234,56080963,58167264,52737933,3565445,88548400,41082607,44034872,41082607,44034872,3430921,9867057,4493306,5240489,4493306,5240489,133262,12711088,9248321,3462572,9248321,3462572,195,3344097,0,3343030,3343030,0,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,57271,69581,252320,137.7,65.9,67.4,70,63.4,4.3,1376.6,659.3,674.4,699.5,634.2,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6,48.2,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,72.8,,2.2,,,,,,,,,,,,,,,85.6,86.9,,10.7,,,,,,
2021-11-14,2021-11-15 08:00,114930114,54903192,56165436,58255103,52813525,3861486,88982509,41159840,44108397,41159840,44108397,3714272,9883004,4494673,5242405,4494673,5242405,145926,12711609,9248679,3462723,9248679,3462723,207,3352992,0,3351911,3351911,0,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,8373,6638,20604,138.2,66,67.5,70.1,63.5,4.6,1382.1,660.3,675.4,700.6,635.1,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,48.6,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1,73,,2.4,,,,,,,,,,,,,,,85.6,86.9,,11.4,,,,,,
2021-11-15,2021-11-16 08:00,115191760,54947222,56211984,58302768,52856438,4032554,89225246,41201457,44148678,41201457,44148678,3875111,9897747,4496729,5244886,4496729,5244886,156132,12712123,9249036,3462874,9249036,3462874,213,3356644,0,3355546,3355546,0,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,37474,34208,143078,138.5,66.1,67.6,70.1,63.6,4.8,1385.3,660.8,676,701.1,635.6,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,44,48.8,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2,73,,2.6,,,,,,,,,,,,,,,85.7,86.9,,11.8,,,,,,
2021-11-16,2021-11-17 08:00,115656735,55006723,56281229,58366685,52921267,4368783,89672613,41259867,44212403,41259867,44212403,4200343,9910432,4497430,5245881,4497430,5245881,167121,12712628,9249426,3462983,9249426,3462983,219,3361062,0,3359962,3359962,0,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,57450,60744,317519,139.1,66.1,67.7,70.2,63.6,5.3,1390.9,661.5,676.8,701.9,636.4,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,49.1,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3,73.1,,2.8,,,,,,,,,,,,,,,85.7,87,,12.7,,,,,,
2021-11-17,2021-11-18 08:00,116200713,55069978,56351352,58434229,52987101,4779383,90196628,41322345,44277105,41322345,44277105,4597178,9925884,4498118,5246924,4498118,5246924,180842,12712813,9249515,3463072,9249515,3463072,226,3365388,0,3364251,3364251,0,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,60783,61603,381560,139.7,66.2,67.8,70.3,63.7,5.7,1397.4,662.3,677.7,702.7,637.2,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,49.4,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,73.2,,3.2,,,,,,,,,,,,,,,85.7,87,,13.8,,,,,,
